TEMPLATE_ID,SUBJECT_ID,AGE,SKIN_COLOUR,GENDER,HEAD_POSE,SOURCE,GLASSES,BOUNDING_BOX_SIZE,NAME
115503,28187,0,0,1,1,1,0,1,1672
85747,27317,0,0,1,0,0,0,1,1431
147203,30227,1,1,1,1,0,0,1,3648
129971,28630,1,0,0,1,1,0,0,1860
129474,28610,1,0,0,1,1,1,1,1001
82908,27225,2,0,1,0,1,0,1,1369
8069,304,1,0,0,1,1,1,1,30
77032,27067,1,0,1,1,1,0,1,40
117005,28227,0,1,1,1,1,0,1,876
13512,558,1,0,0,1,1,0,1,926
59556,13193,1,0,0,1,1,0,0,866
26894,1825,1,0,0,0,1,0,1,43
138202,28857,1,0,0,0,1,0,1,1127
101764,27771,1,1,0,1,1,0,1,850
56887,13020,1,0,1,0,0,0,0,947
16579,776,1,0,0,1,1,0,1,207
139372,28897,1,0,0,1,1,0,1,1037
117946,28259,1,1,0,1,1,0,1,1299
145387,29867,0,1,1,0,0,0,1,3346
139906,28909,0,0,0,0,1,0,1,1597
7801,304,1,0,0,1,1,1,1,30
123440,28422,2,0,0,0,1,0,1,452
77927,27091,0,0,1,1,1,0,1,118
55129,12918,1,0,1,1,0,0,1,1952
47823,12578,1,1,0,0,1,0,1,142
100008,27721,2,0,0,0,1,0,1,303
30085,2282,2,0,0,1,1,1,1,82
91535,27473,2,0,0,1,1,1,0,2262
121656,28373,2,0,0,0,1,0,0,791
155044,31817,0,1,1,1,0,0,1,2926
81167,27183,2,0,0,1,1,1,1,1603
116910,28224,1,0,0,0,1,0,0,2857
112783,28104,2,0,0,1,1,1,1,1734
91847,27480,1,0,1,0,1,0,1,904
116296,28209,1,0,0,1,1,1,0,568
95763,27590,1,0,1,1,1,0,1,2051
124549,28459,2,0,0,0,1,0,1,884
142679,9794,0,1,1,1,0,0,1,1568
146168,30019,0,0,1,1,0,0,1,1906
111119,28049,1,0,1,1,1,0,1,218
95846,27592,0,0,1,1,1,0,1,735
140216,28918,1,0,0,1,1,0,1,1766
23645,1472,2,0,0,1,1,0,1,1293
87289,27357,1,0,0,1,1,0,1,813
76597,27058,1,0,0,0,1,1,1,124
72325,14085,0,0,0,0,1,0,1,224
22674,1354,1,1,0,1,1,0,0,1076
49177,12623,1,0,0,1,1,0,1,296
136512,28821,0,0,1,1,1,0,1,2948
37142,2906,1,0,1,0,1,0,1,518
100758,27742,0,1,0,1,1,0,0,1589
77644,27085,0,0,0,0,1,0,0,3139
43108,11776,0,0,1,1,1,0,1,1558
158835,32576,0,1,0,0,0,0,1,4066
59026,13159,2,0,0,0,0,0,1,1891
80300,27160,1,0,0,0,1,0,1,89
127908,28560,1,0,1,1,1,1,0,64
28515,1937,0,0,1,0,0,0,1,772
119137,28293,1,0,0,1,1,1,1,256
93284,27515,0,0,1,1,0,1,1,1354
89758,27421,1,0,1,1,1,0,0,755
18704,1032,1,0,0,0,1,1,1,1418
86551,27339,0,1,0,1,1,0,1,470
101785,27772,0,1,0,1,1,0,1,1355
32163,2460,2,0,0,0,1,1,1,10
42870,10105,0,1,1,1,1,0,1,1827
95688,27586,1,0,0,1,1,1,0,2360
72002,14064,1,0,1,1,1,1,0,2848
30630,2355,1,0,1,0,0,0,1,2546
153272,31464,0,0,1,0,0,0,1,2044
101967,27775,1,0,0,0,1,0,1,618
81626,27196,1,0,1,0,1,0,0,276
117395,28242,1,0,0,1,1,0,1,1724
147665,30320,0,0,0,0,0,0,1,3559
151691,31142,0,0,0,0,0,0,1,3195
57895,13099,0,0,1,1,0,0,1,1159
157646,32328,1,0,0,0,0,0,1,2267
110222,28017,1,0,1,1,1,0,1,522
134842,28778,1,0,0,0,1,1,1,346
148322,30453,0,0,1,1,0,0,1,644
140265,28919,0,0,1,1,1,0,0,3671
37287,2933,2,0,0,1,1,0,0,55
107643,27928,1,1,0,1,1,1,0,1107
78108,27096,0,0,1,1,0,0,0,1100
44273,12048,0,0,1,0,1,0,1,495
124610,28460,1,0,0,0,1,0,1,108
102764,27795,1,0,0,1,1,0,0,1214
57561,13073,1,1,0,1,1,0,1,1196
92883,27505,1,0,0,1,1,1,1,1792
153800,31565,0,0,1,1,0,0,1,3351
42477,10058,1,0,0,1,0,0,0,3121
150944,30984,1,0,1,1,0,1,1,34
154394,31683,0,0,0,0,0,0,1,3752
139904,28909,0,0,0,1,1,0,1,1597
83220,27234,1,0,0,0,1,1,0,1926
74363,26997,1,0,0,0,1,0,1,1619
42716,10097,1,0,0,0,1,0,1,602
15002,656,1,1,0,1,1,0,1,2125
52418,12763,0,0,1,1,0,0,0,1676
11184,411,1,1,0,1,1,1,1,1586
138763,28880,1,0,0,1,1,0,1,275
131146,28665,1,0,0,0,1,0,0,1175
140589,28932,0,0,0,1,1,0,1,3575
140577,28930,2,0,0,0,1,1,1,360
63656,13391,1,0,1,1,1,0,1,923
143616,29509,0,0,1,0,0,0,1,2375
110858,28040,1,0,1,1,1,1,1,2470
102995,27800,2,0,0,1,1,0,1,437
158084,32418,0,0,1,0,0,0,1,1505
142110,29212,1,1,1,1,0,0,1,2597
84351,27270,0,0,1,1,1,0,0,653
98651,27683,1,0,0,0,1,0,1,1239
126730,28527,2,0,0,0,1,1,0,2019
104496,27839,1,0,0,1,1,1,1,1295
93075,27511,2,0,0,1,1,1,1,1120
90177,27432,1,0,0,0,1,0,0,185
2761,68,1,0,0,1,1,0,1,47
158161,32434,0,1,0,1,0,0,1,1896
122218,28393,1,0,0,0,1,0,0,385
153533,31516,1,1,0,0,0,0,1,423
7134,280,1,0,0,1,1,0,1,2492
33495,2470,1,0,0,1,1,0,1,679
70782,13989,1,0,1,0,1,0,1,1481
90324,27437,1,1,0,1,1,0,1,1468
107904,27935,2,1,0,0,1,0,1,1228
59742,13204,0,0,0,1,1,0,1,875
81654,27196,1,0,1,0,1,0,1,276
69321,13892,1,0,1,0,1,0,1,20
12236,479,1,0,0,1,1,0,1,790
32138,2460,1,0,0,0,1,1,1,10
105935,27879,1,0,0,0,1,0,0,1810
125606,28496,1,0,0,0,1,1,0,147
64994,13440,1,0,1,0,1,0,1,1040
54822,12905,1,0,0,1,1,0,0,1555
14634,613,1,0,0,1,1,1,1,2602
32470,2460,1,0,0,0,1,1,1,10
138706,28879,1,0,0,0,1,0,1,1924
24472,1571,1,0,0,1,0,0,0,419
144896,29766,0,1,1,1,0,0,1,4119
82473,27214,2,0,0,1,1,1,1,1756
134351,28761,1,0,1,0,1,0,1,316
70740,13989,1,0,1,1,0,0,1,1481
84408,27272,0,0,1,1,1,0,1,1502
70456,13972,0,0,1,1,0,0,0,534
43140,11786,1,1,1,1,1,1,1,1106
65773,13494,1,0,1,0,0,0,0,949
109547,27992,0,1,1,1,1,0,1,877
7216,285,0,0,1,0,0,0,1,1614
71752,14055,1,0,1,1,0,0,1,407
131877,28690,1,0,0,0,1,0,1,2425
89448,27416,0,0,1,0,1,0,1,842
8540,321,1,1,0,1,1,1,1,704
5365,143,2,0,0,0,1,1,1,183
143889,29565,0,1,0,1,0,0,1,4240
153363,31482,0,1,1,0,0,0,1,2512
81603,27194,0,0,0,1,1,1,1,715
977,19,2,0,0,0,1,0,1,1974
71075,14007,0,0,0,1,1,0,1,685
130632,28650,1,1,1,1,1,0,1,69
127272,28540,2,0,0,0,1,0,0,763
124958,28474,1,1,0,1,1,0,1,895
81360,27188,1,0,0,1,1,0,0,2281
40139,3713,2,0,0,1,1,0,0,1211
58635,13146,0,0,1,0,1,0,1,226
14344,581,1,0,0,1,1,1,0,345
2281,62,2,0,0,1,1,0,1,2397
1210,25,1,0,0,1,0,0,0,921
89033,27403,1,0,0,1,1,0,1,1409
39952,3639,1,1,0,1,0,1,1,721
101531,27764,1,0,1,1,1,0,1,66
75757,27037,1,0,0,0,0,0,1,1139
155098,31827,0,0,0,1,0,0,1,2664
156527,32105,0,0,1,0,0,0,1,4241
154929,31793,0,1,0,0,0,0,1,857
88995,27401,2,0,0,0,1,1,1,2121
66915,13580,0,0,1,1,0,0,0,1833
56802,13016,1,0,1,1,1,0,1,1073
116620,28219,1,0,0,1,1,1,1,996
5123,141,1,0,0,1,1,0,1,737
147894,30369,1,0,0,0,0,1,1,3979
137465,28843,1,0,1,0,1,0,1,227
84599,27276,2,0,0,1,1,0,1,1662
140051,28913,2,0,0,1,1,1,1,1644
55532,12948,2,0,0,1,1,0,1,851
67482,13622,1,0,1,1,0,0,1,151
2561,68,1,0,0,1,1,0,1,47
104811,27848,1,0,1,0,1,0,1,1457
133512,28735,0,0,0,1,1,0,1,2205
102249,27781,2,0,0,1,1,1,1,1113
1890,51,2,1,0,1,1,1,1,81
11716,454,1,1,0,1,1,0,1,365
89270,27411,2,0,0,1,1,0,1,596
137176,28838,1,1,0,0,1,1,1,459
95839,27592,0,0,1,1,1,0,1,735
99281,27699,1,0,1,1,1,1,1,2114
61627,13302,0,0,0,0,0,0,0,3118
51109,12707,1,1,0,1,1,1,1,449
17974,966,0,0,0,1,1,0,1,65
29754,2158,2,0,0,0,1,1,1,1855
22659,1354,1,1,0,1,1,0,1,1076
7911,304,1,0,0,1,1,1,1,30
145538,29898,0,1,1,0,0,0,1,3584
112273,28090,2,0,0,1,1,0,1,87
111678,28073,1,0,0,0,1,0,1,1582
116638,28219,1,0,0,1,1,1,1,996
153079,31424,2,0,0,1,0,0,1,2523
98883,27689,1,1,0,0,1,1,1,1278
6078,172,1,0,0,0,1,0,1,3143
73213,26967,1,0,0,1,1,0,1,1276
114744,28166,1,0,0,1,1,0,1,1048
82364,27212,1,0,0,0,1,0,1,1412
58373,13132,1,1,1,1,1,0,1,1666
72746,14119,1,1,0,1,1,0,1,1467
81628,27196,1,0,1,0,1,0,0,276
116573,28216,1,0,0,1,0,0,1,485
105398,27866,1,0,0,1,1,1,1,1452
102623,27791,1,0,0,0,1,0,1,1173
25575,1708,0,1,0,0,1,0,1,2240
74636,27007,1,0,0,1,1,0,0,1769
6106,173,0,0,1,1,1,0,1,1839
90594,27445,2,0,0,1,1,0,0,166
94862,27561,1,0,0,1,1,0,1,861
6136,176,1,0,0,0,1,0,1,1552
144397,29669,0,0,1,1,0,0,1,3570
11680,454,1,1,0,0,1,1,1,365
103368,27808,2,0,0,1,1,0,1,153
7877,304,1,0,0,1,1,1,1,30
105426,27867,2,0,0,0,1,0,1,775
81531,27192,2,0,0,0,0,0,1,1390
103929,27822,1,0,0,0,1,0,1,208
114639,28163,1,0,0,0,0,1,1,363
146055,29997,0,0,1,1,0,0,1,3422
94539,27552,1,0,0,0,1,0,1,2608
95718,27586,1,0,0,0,0,1,1,2360
48451,12605,0,0,1,0,0,0,1,336
107206,27915,1,1,0,0,1,1,1,344
71769,14055,0,0,1,0,1,0,1,407
102955,27800,2,0,0,0,1,0,1,437
55026,12909,1,0,0,1,1,0,1,105
76698,27058,1,0,0,1,0,1,0,124
82141,27206,1,0,1,0,1,0,1,836
100516,27734,1,0,0,1,1,1,1,1706
26331,1825,2,0,0,1,1,0,1,43
146007,29988,0,0,1,0,0,0,1,3128
109299,27986,1,0,0,0,1,0,1,15
46233,12483,0,0,1,0,1,0,1,191
78679,27112,1,1,0,1,1,0,1,3711
54233,12876,1,0,0,0,1,0,1,359
151409,31082,0,0,1,1,0,0,1,3155
79919,27151,1,0,1,0,1,0,1,428
67520,13622,1,0,1,0,1,0,1,151
108525,27960,1,1,1,0,1,0,1,2139
117576,28248,0,0,1,1,0,0,1,1794
97468,27653,2,0,0,1,1,0,1,983
134563,28769,0,0,0,1,1,0,0,671
16745,784,1,0,0,0,1,1,1,1659
78944,27123,1,0,0,0,1,1,0,1083
27621,1825,1,0,0,1,1,0,1,43
137615,28844,1,0,1,1,1,0,1,828
3767,86,1,1,0,0,1,0,1,538
155998,31998,2,1,0,1,0,0,1,364
32588,2460,1,0,0,1,1,1,1,10
44174,12028,1,0,1,1,1,0,1,2445
49560,12630,1,1,0,1,1,1,1,248
92854,27504,2,0,0,1,0,1,0,86
56867,13018,1,1,0,0,1,0,1,524
71333,14025,1,0,1,1,1,1,1,948
132779,28718,1,0,0,1,1,1,1,795
59450,13193,1,0,0,1,0,0,1,866
86388,27334,1,0,0,1,1,1,1,1110
153803,31566,0,1,0,0,0,0,1,3756
13821,572,1,0,0,1,1,0,1,1534
37074,2894,1,1,0,0,1,1,1,1904
55307,12929,0,0,0,1,1,0,1,53
78629,27110,1,1,0,1,1,0,1,805
41966,10011,2,0,0,0,1,0,0,714
4244,96,1,0,0,1,1,0,1,1691
94825,27559,1,0,0,1,0,1,0,499
72251,14076,0,0,1,1,0,0,1,748
35975,2582,1,1,1,1,1,0,0,2518
83574,27244,0,0,0,1,1,0,0,1857
96424,27619,1,0,0,1,1,1,1,230
97141,27643,1,0,0,0,1,1,1,1508
118760,28284,1,1,1,1,1,0,1,2505
25107,1688,1,0,0,1,1,1,1,2045
71293,14025,1,0,1,1,1,1,1,948
129470,28610,1,0,0,1,1,1,1,1001
134316,28761,1,0,1,1,1,0,1,316
57476,13067,0,0,1,0,1,0,1,57
40976,9875,1,0,0,1,1,0,1,818
125036,28477,2,1,0,0,1,1,0,1493
18677,1029,2,0,0,0,1,1,1,2752
139205,28892,1,1,0,0,1,0,1,79
82474,27214,2,0,0,1,1,1,1,1756
129544,28614,2,0,0,1,1,1,1,1125
147286,30244,2,0,0,1,0,0,1,1871
29752,2158,1,0,0,1,0,1,1,1855
122686,28405,1,0,0,1,1,1,1,376
27090,1825,1,0,0,0,1,0,1,43
139076,28887,0,0,0,1,1,0,0,1703
116213,28205,1,0,0,0,1,1,1,128
73071,14143,0,0,1,1,1,0,1,510
78143,27099,1,0,1,0,1,0,1,1736
112299,28091,0,0,1,1,1,0,0,1463
131569,28681,0,0,0,1,1,0,1,354
31908,2436,1,0,0,0,1,0,1,110
39646,3584,1,0,0,1,0,0,0,1639
39464,3561,1,0,1,0,1,0,1,1415
60718,13250,0,1,0,1,1,0,1,890
107906,27935,2,1,0,1,1,0,1,1228
60659,13248,1,1,0,1,1,0,1,3136
32902,2465,0,0,1,0,1,0,1,102
87315,27357,1,0,0,0,0,0,0,813
49998,12642,0,0,1,0,0,0,0,1512
100059,27722,2,1,0,0,1,0,1,1209
4657,122,1,0,0,1,1,1,1,2453
41642,9957,1,0,1,1,0,0,1,1815
72723,14118,1,0,1,0,1,1,1,754
32508,2460,1,0,0,1,1,1,1,10
23545,1430,1,0,0,1,1,0,1,1285
55629,12950,1,0,0,1,1,1,1,575
63457,13380,1,0,1,0,1,0,0,2751
92546,27496,1,0,0,1,0,0,0,1727
46839,12512,1,0,1,1,1,0,1,1267
4574,115,1,0,0,1,1,0,1,2871
136880,28830,0,0,1,0,1,0,1,340
67471,13620,0,0,1,1,1,0,1,1137
71019,14004,0,0,1,0,0,0,1,2116
22544,1335,1,1,0,0,0,0,1,944
95234,27572,1,0,0,1,1,0,1,1499
107901,27935,2,1,0,1,1,0,1,1228
121929,28381,2,0,0,0,1,0,0,892
75773,27038,1,0,1,1,1,0,0,1789
90786,27450,2,0,0,1,1,0,1,2350
106340,27895,1,0,1,1,1,0,1,1549
74191,26993,1,1,0,0,0,0,1,1802
97102,27642,1,0,0,1,1,0,1,1313
94374,27547,1,0,1,0,1,1,1,852
156067,32013,0,1,0,0,0,0,1,1717
37354,2940,1,1,0,0,1,0,1,690
141626,29110,0,0,0,0,0,0,1,1365
15653,743,1,0,0,1,1,1,1,117
20706,1244,1,0,0,1,1,0,0,254
43411,11849,0,0,1,1,1,0,0,2
43431,11858,0,0,1,0,1,0,1,2577
32606,2461,1,0,0,1,1,0,1,1471
36353,2683,2,0,0,1,1,1,0,379
46162,12479,0,0,1,1,1,0,1,1563
135656,28798,1,0,1,0,1,0,0,1358
60793,13253,1,1,1,0,1,0,1,460
114719,28166,1,0,0,1,1,0,0,1048
153483,31507,0,0,1,0,0,0,1,3899
103065,27800,2,0,0,0,1,0,1,437
122255,28393,1,0,0,1,1,0,0,385
32006,2436,1,0,0,0,1,0,1,110
21101,1247,1,0,0,1,1,0,1,326
123754,28429,0,0,1,0,1,0,1,527
74635,27007,1,0,0,0,1,0,0,1769
157910,3290,0,0,1,0,0,0,1,2017
4850,131,1,1,0,0,1,0,1,728
92066,27484,1,0,0,1,1,0,1,157
38398,3330,1,0,1,0,0,0,1,2468
93761,27525,1,0,1,1,1,0,1,1484
149523,30698,0,1,0,0,0,0,1,1541
106543,27900,1,0,1,1,1,0,1,62
84739,27279,1,0,1,0,1,0,1,179
152442,31298,0,0,1,0,0,0,1,1643
32126,2460,1,0,0,0,1,1,1,10
65368,13463,1,0,1,1,1,0,1,1784
2197,57,1,0,0,1,1,0,0,1205
61110,13267,0,0,1,0,0,0,1,255
102846,27796,1,1,0,0,0,1,0,1091
34896,2491,1,0,0,0,1,1,1,243
138907,28882,1,0,0,0,1,0,1,621
126,4,1,0,1,1,1,0,1,164
107819,27933,1,1,0,1,0,0,0,2264
47597,12571,1,1,0,0,1,0,1,24
30055,2262,1,0,0,1,1,0,1,776
61145,13267,0,0,1,0,1,0,1,255
70609,13983,1,0,1,1,0,0,1,3560
137586,28843,1,0,1,1,1,0,1,227
139826,28908,0,0,0,0,1,0,0,1183
30059,2262,1,0,0,1,1,0,1,776
29275,2079,1,0,0,1,0,0,0,38
87049,27350,1,0,1,1,1,1,1,2935
49081,12623,1,0,0,0,1,0,1,296
91200,27459,0,0,0,1,0,0,0,2904
94709,27555,2,0,0,1,1,0,0,426
154292,31661,1,1,1,1,0,1,1,438
81438,27190,1,0,0,1,1,0,1,648
102691,27793,1,1,0,0,1,0,1,22
66220,13501,1,0,0,1,1,1,1,931
55059,12910,0,0,1,0,1,0,1,1575
82333,27212,2,0,0,0,1,0,0,1412
69513,13903,0,0,1,1,0,0,1,1509
22742,1360,1,1,0,1,1,0,1,1043
69625,13914,1,0,1,1,0,0,1,2829
42984,11652,0,0,0,1,1,0,1,701
105500,27869,1,0,0,0,1,0,1,832
51134,12710,1,0,1,1,1,0,1,787
7555,304,1,0,0,1,1,1,1,30
79029,27124,1,0,0,1,0,1,0,694
129443,28609,1,0,0,0,1,1,0,1698
38286,3310,1,0,1,0,0,0,0,375
4519,111,1,0,0,1,1,0,0,143
1188,24,1,0,0,0,1,1,1,91
27225,1825,1,0,0,0,1,0,1,43
152171,31242,0,0,1,0,0,0,1,3689
148280,30443,0,0,1,0,0,0,1,4028
13979,581,1,0,0,1,1,1,1,345
86570,27339,0,1,0,0,0,0,1,470
63364,13376,0,0,1,0,0,0,0,2756
80526,27165,1,1,0,1,0,0,0,2007
27916,1826,1,0,0,1,1,0,1,172
38739,3379,1,0,1,1,1,0,1,58
50941,12703,0,0,1,0,1,0,1,1253
98722,27684,1,0,1,0,1,0,1,919
43857,12002,1,0,0,1,1,0,1,2004
24716,1615,1,1,0,1,1,1,1,173
26368,1825,1,0,0,0,1,0,1,43
8950,347,2,0,0,1,0,0,0,152
56740,13010,1,1,1,1,1,0,1,1308
29640,2132,2,0,0,1,0,0,1,2003
30552,2347,1,0,0,1,1,0,0,641
105623,27871,1,0,0,0,1,1,1,1245
74052,26990,2,0,0,0,1,1,1,330
69553,13907,0,0,1,1,1,0,1,3015
126401,28519,1,0,1,1,1,0,1,1850
28679,1975,0,0,1,1,0,0,1,1938
76575,27058,1,0,0,0,1,1,1,124
35960,2582,1,1,1,1,1,0,1,2518
105705,27873,1,0,0,1,1,0,1,544
17770,957,0,0,0,1,1,0,1,1779
47378,12561,0,0,1,1,1,0,1,450
101243,27756,1,0,0,0,1,0,1,1656
6902,260,1,0,0,1,1,0,1,2823
125455,28489,1,0,0,1,1,1,0,1866
12005,468,1,0,0,1,1,1,0,146
147300,12495,1,1,1,1,0,0,1,1162
104875,27850,1,1,0,0,1,0,1,785
95240,27572,1,0,0,0,1,0,1,1499
150739,30945,0,0,1,1,0,0,1,3823
59447,13191,0,0,1,0,0,0,1,2174
68632,13868,1,0,1,1,1,0,1,718
129150,28600,2,0,0,0,1,0,1,2005
141934,29174,1,1,1,0,0,0,1,4242
45581,12446,1,1,0,0,1,0,1,68
91448,27471,2,0,0,1,0,0,0,1314
135681,28799,1,0,1,0,1,0,0,204
84239,27264,1,0,0,0,0,0,1,293
17990,969,1,0,0,1,1,0,1,530
49171,12623,1,0,0,1,1,0,1,296
154321,31667,0,0,1,1,0,0,1,546
60615,13245,0,1,0,1,1,0,1,2403
24512,1571,1,0,0,1,1,0,1,419
23578,1457,1,0,1,0,1,0,1,750
75717,27035,1,0,0,0,1,0,0,1407
133687,28743,0,0,1,0,0,0,1,1989
26472,1825,1,0,0,1,1,0,1,43
44603,12076,1,1,1,1,1,0,1,2006
39275,3535,2,0,0,0,1,1,1,862
149113,30613,1,0,0,0,0,1,1,3008
16393,776,1,0,0,1,1,0,0,207
126426,28520,2,0,1,1,1,0,1,1406
105041,27852,1,0,0,0,1,1,1,2192
80745,27171,0,0,1,0,1,0,1,408
109420,27989,2,0,0,1,1,0,1,1620
131520,28680,1,0,0,1,1,0,1,1932
89006,27401,2,0,0,1,1,0,0,2121
109056,27976,1,0,1,0,1,0,1,284
15604,743,1,0,0,1,1,1,1,117
1256,26,1,0,0,0,0,0,0,1605
54987,12909,1,0,0,1,1,0,1,105
145154,29818,1,1,1,0,0,1,1,3867
73132,14148,0,0,1,1,1,0,1,28
62028,13320,1,0,1,1,1,0,1,209
52942,12781,1,1,1,0,1,0,1,29
76316,27052,2,0,0,0,1,1,1,2509
48293,12601,0,0,1,0,0,0,1,733
73653,26981,1,0,0,1,0,1,0,1356
152842,31379,0,0,0,1,0,1,1,2359
59709,13204,0,0,0,0,0,0,1,875
109967,28008,1,1,0,1,1,0,1,417
19358,1089,1,0,1,1,1,1,1,604
18860,1052,1,0,0,1,1,0,1,418
76160,27048,0,0,1,0,0,0,1,2482
131549,28681,0,0,0,1,1,0,0,354
53565,12817,0,0,1,0,1,0,1,2393
155197,31850,1,0,0,1,0,0,1,3684
155493,28041,0,0,1,0,0,0,1,1712
129641,28619,1,1,0,0,1,0,1,414
34313,2477,1,0,0,0,1,0,1,199
126707,28527,2,0,0,1,1,1,0,2019
111820,28077,1,1,0,0,1,1,0,1063
153607,31530,0,0,1,0,0,0,1,3028
56859,13018,1,1,0,0,1,0,1,524
2524,68,1,0,0,0,1,0,1,47
98551,27680,1,0,0,0,1,0,0,860
8279,311,0,1,1,1,1,0,0,180
81688,27197,0,0,1,1,1,0,1,1335
26181,1825,1,0,0,1,1,0,1,43
141838,29155,0,1,1,1,0,0,1,1897
30748,2371,1,0,0,1,1,0,1,46
151326,31066,0,0,1,0,0,0,1,2436
93348,27517,2,0,0,0,0,1,0,2613
17159,814,1,0,0,1,0,0,0,1962
123247,28418,1,0,0,0,0,0,0,1382
89128,27407,1,1,0,0,1,0,0,1823
43973,12016,1,0,1,0,1,0,1,424
74396,26997,1,0,0,0,1,0,1,1619
39640,3583,1,0,1,0,1,0,1,587
16196,756,2,0,0,0,1,0,0,808
82808,27221,1,0,0,0,1,1,1,1132
50492,12678,0,0,1,1,1,0,1,1229
7430,301,1,1,0,1,1,1,1,3034
1246,25,1,0,0,1,1,0,1,921
106798,27904,1,0,1,0,1,0,1,1236
59020,13156,0,0,1,1,1,0,1,2187
98783,27686,1,0,1,1,1,0,1,550
2949,73,1,0,0,0,1,0,1,1540
132170,28700,1,0,0,1,1,0,1,2381
97096,27642,1,0,0,1,1,0,1,1313
96248,27613,1,0,1,0,1,0,1,726
44682,12106,1,1,1,1,1,0,1,374
112263,28090,2,0,0,1,1,0,1,87
128997,28598,0,0,1,0,1,0,1,985
56909,13021,0,0,1,1,1,0,1,624
103700,27814,2,0,0,0,1,0,0,2227
32038,2459,1,0,0,0,1,0,1,1266
59867,13209,0,0,1,1,0,0,0,1912
89456,27416,1,0,1,1,0,0,1,842
57373,13056,1,0,1,1,1,0,0,1538
35119,2491,1,0,0,1,1,1,1,243
122766,28408,1,0,0,1,1,0,1,1027
31009,2371,1,0,0,1,1,0,1,46
33178,2465,0,0,1,0,1,0,1,102
108500,27960,1,1,1,1,1,0,1,2139
45198,12363,1,0,0,1,1,0,1,2155
69177,13890,0,0,1,0,1,0,1,486
97123,27643,1,0,0,1,1,1,1,1508
122881,28411,1,0,0,0,1,0,1,463
138700,28879,1,0,0,1,1,0,1,1924
303,8,1,1,0,1,0,0,1,565
132669,28714,1,1,1,1,0,0,0,1598
146452,13127,0,0,1,1,0,0,1,2973
97982,27667,1,0,1,1,1,0,0,2834
18925,1058,1,0,0,0,1,0,1,993
59398,13190,0,1,0,0,1,0,1,822
95573,27582,2,0,1,1,1,1,1,1809
138787,28880,1,0,0,1,1,0,1,275
8078,304,1,0,0,1,1,1,1,30
41950,10011,1,0,0,0,1,0,1,714
79642,27142,2,1,0,0,1,1,1,1154
85495,27308,1,0,1,1,1,0,1,547
34908,2491,1,0,0,0,1,1,1,243
125269,28483,1,0,0,1,1,1,1,1498
65768,13494,1,0,1,0,0,0,0,949
52632,12772,1,0,0,1,1,1,1,93
37235,2929,2,0,0,0,1,0,0,2363
58317,13127,0,0,1,1,1,0,0,2973
98303,27673,1,0,1,0,0,0,0,667
73729,26983,0,0,0,0,1,0,1,878
102620,27791,1,0,0,1,1,0,1,1173
8651,324,1,1,0,1,1,1,0,824
139693,28903,1,0,0,1,0,0,1,657
78373,27105,1,0,1,0,1,0,1,1168
113062,28114,1,0,0,1,1,0,1,2179
72693,14110,0,0,0,1,1,0,0,2716
38955,3496,2,0,1,1,1,0,1,234
30483,2336,2,0,0,0,1,1,1,475
144625,29714,0,0,1,0,1,0,1,2842
139088,28887,0,0,0,1,1,0,0,1703
82833,27223,0,0,0,1,1,0,0,3499
123278,28419,2,0,0,1,1,1,0,1450
34891,2491,1,0,0,0,0,1,1,243
78459,27108,1,0,0,1,1,1,1,977
102465,27788,1,1,1,1,1,0,1,2541
32555,2460,1,0,0,0,1,1,1,10
20986,1244,1,0,0,1,1,0,1,254
117099,28232,1,1,0,1,1,1,1,1790
60767,13253,1,1,1,1,1,0,1,460
87208,27354,1,1,1,0,1,0,1,1629
121986,28382,0,1,0,1,1,0,1,894
82941,27226,1,0,0,1,1,1,1,1108
59199,13176,1,1,0,1,0,0,0,853
105400,27866,1,0,0,0,1,1,1,1452
152496,13655,1,1,1,1,0,0,1,939
51938,12744,0,0,1,1,1,0,1,161
109650,27997,0,0,0,1,1,0,1,1272
29222,2064,1,0,0,0,1,0,1,847
13516,558,2,0,0,0,1,0,1,926
84272,27266,1,0,0,0,1,0,0,1488
131247,28669,0,0,1,1,0,0,1,2550
34999,2491,1,0,0,0,1,1,1,243
93134,27513,1,0,0,1,1,0,1,543
6947,263,1,0,0,1,1,0,1,588
20084,1244,1,0,0,1,1,0,1,254
125045,28477,1,1,0,1,1,1,0,1493
71774,14055,1,0,1,1,1,0,1,407
50772,12696,0,1,1,1,1,0,1,1366
36481,2725,2,0,0,1,1,1,1,1616
32226,2460,1,0,0,0,1,1,1,10
75130,27017,1,0,0,0,1,0,1,633
29659,2132,0,0,0,0,1,0,1,2003
128984,28598,0,0,1,1,1,0,0,985
79687,27144,1,0,1,0,1,0,1,532
96274,27613,1,0,1,1,1,0,1,726
122230,28393,2,0,0,0,1,0,0,385
107504,27923,0,0,0,0,0,0,0,577
133453,28732,2,0,0,0,0,0,0,51
58017,13105,0,0,1,1,1,0,1,2208
48735,12618,1,0,1,1,1,0,1,163
32447,2460,2,0,0,1,1,1,1,10
75678,27035,1,0,0,1,1,0,0,1407
70808,13992,0,0,0,1,0,0,1,1905
32587,2460,2,0,0,0,1,1,1,10
17195,817,1,0,0,0,0,0,1,656
133550,28737,0,0,1,1,1,0,0,917
11507,436,1,0,0,1,1,1,1,1410
32684,2465,0,0,1,0,1,0,1,102
108141,27944,1,0,1,0,1,0,0,729
